SecurityLogID,Timestamp,ScreeningResult,TicketID
SE37477,2025-11-21 10:12:48.670617,Clear,TI37477
SE37478,2025-11-21 08:12:48.670617,Flagged,TI37478
SE37479,2025-11-21 09:12:48.670617,Clear,TI37479
SE37480,2025-11-21 09:12:48.670617,Clear,TI37480
SE37481,2025-11-21 09:12:48.670617,Flagged,TI37481
SE37482,2025-11-21 10:12:48.670617,Clear,TI37482
SE37483,2025-11-21 10:12:48.670617,Clear,TI37483
SE37484,2025-11-21 08:12:48.670617,Clear,TI37484
SE37485,2025-11-21 10:12:48.670617,Clear,TI37485
SE37486,2025-11-21 09:12:48.670617,Clear,TI37486
SE37487,2025-11-21 09:12:48.670617,Flagged,TI37487
SE37488,2025-11-21 10:12:48.670617,Clear,TI37488
SE37489,2025-11-21 10:12:48.670617,Clear,TI37489
SE37490,2025-11-21 08:12:48.670617,Clear,TI37490
SE37491,2025-11-21 09:12:48.670617,Clear,TI37491
SE37492,2025-11-21 10:12:48.670617,Clear,TI37492
SE37493,2025-11-21 09:12:48.670617,Clear,TI37493
SE37494,2025-11-21 09:12:48.670617,Flagged,TI37494
SE37495,2025-11-21 08:12:48.670617,Clear,TI37495
SE37496,2025-11-21 09:12:48.670617,Clear,TI37496
SE37497,2025-11-21 10:12:48.670617,Clear,TI37497
SE37498,2025-11-21 09:12:48.670617,Clear,TI37498
SE37499,2025-11-21 10:12:48.670617,Clear,TI37499
SE37500,2025-11-21 09:12:48.670617,Confiscated,TI37500
SE37501,2025-11-21 08:12:48.670617,Flagged,TI37501
SE37502,2025-11-21 10:12:48.670617,Clear,TI37502
SE37503,2025-11-21 08:12:48.670617,Clear,TI37503
SE37504,2025-11-21 08:12:48.670617,Clear,TI37504
SE37505,2025-11-21 10:12:48.670617,Clear,TI37505
SE37506,2025-11-21 09:12:48.670617,Clear,TI37506
SE37507,2025-11-21 08:12:48.670617,Clear,TI37507
SE37508,2025-11-21 09:12:48.670617,Clear,TI37508
SE37509,2025-11-21 09:12:48.670617,Clear,TI37509
SE37510,2025-11-21 09:12:48.670617,Clear,TI37510
SE37511,2025-11-21 10:12:48.670617,Clear,TI37511
SE37512,2025-11-21 08:12:48.670617,Clear,TI37512
SE37513,2025-11-21 08:12:48.670617,Clear,TI37513
SE37514,2025-11-21 10:12:48.670617,Clear,TI37514
SE37515,2025-11-21 09:12:48.670617,Clear,TI37515
SE37516,2025-11-21 08:12:48.670617,Clear,TI37516
SE37517,2025-11-21 09:12:48.670617,Clear,TI37517
SE37518,2025-11-21 10:12:48.670617,Clear,TI37518
SE37519,2025-11-21 08:12:48.670617,Clear,TI37519
SE37520,2025-11-21 08:12:48.670617,Clear,TI37520
SE37521,2025-11-21 10:12:48.670617,Clear,TI37521
SE37522,2025-11-21 09:12:48.670617,Clear,TI37522
SE37523,2025-11-21 09:12:48.670617,Clear,TI37523
SE37524,2025-11-21 09:12:48.670617,Clear,TI37524
SE37525,2025-11-21 10:12:48.670617,Clear,TI37525
SE37526,2025-11-21 09:12:48.670617,Clear,TI37526
SE37527,2025-11-21 09:12:48.670617,Clear,TI37527
SE37528,2025-11-21 09:12:48.670617,Clear,TI37528
SE37529,2025-11-21 08:12:48.670617,Clear,TI37529
SE37530,2025-11-21 10:12:48.670617,Clear,TI37530
SE37531,2025-11-21 10:12:48.670617,Clear,TI37531
SE37532,2025-11-21 10:12:48.670617,Clear,TI37532
SE37533,2025-11-21 08:12:48.670617,Clear,TI37533
SE37534,2025-11-21 09:12:48.670617,Clear,TI37534
SE37535,2025-11-21 08:12:48.670617,Clear,TI37535
SE37536,2025-11-21 09:12:48.670617,Clear,TI37536
SE37537,2025-11-21 09:12:48.670617,Clear,TI37537
SE37538,2025-11-21 10:12:48.670617,Clear,TI37538
SE37539,2025-11-21 09:12:48.670617,Clear,TI37539
SE37540,2025-11-21 10:12:48.670617,Clear,TI37540
SE37541,2025-11-21 10:12:48.670617,Clear,TI37541
SE37542,2025-11-21 08:12:48.670617,Confiscated,TI37542
SE37543,2025-11-21 10:12:48.670617,Clear,TI37543
SE37544,2025-11-21 10:12:48.670617,Clear,TI37544
SE37545,2025-11-21 08:12:48.670617,Clear,TI37545
SE37546,2025-11-21 10:12:48.670617,Clear,TI37546
SE37547,2025-11-21 09:12:48.670617,Confiscated,TI37547
SE37548,2025-11-21 10:12:48.670617,Clear,TI37548
SE37549,2025-11-21 08:12:48.670617,Clear,TI37549
SE37550,2025-11-21 08:12:48.670617,Clear,TI37550
SE37551,2025-11-21 08:12:48.670617,Clear,TI37551
SE37552,2025-11-21 08:12:48.670617,Clear,TI37552
SE37553,2025-11-21 08:12:48.670617,Clear,TI37553
SE37554,2025-11-21 08:12:48.670617,Clear,TI37554
SE37555,2025-11-21 09:12:48.670617,Clear,TI37555
SE37556,2025-11-21 09:12:48.670617,Clear,TI37556
SE37557,2025-11-21 10:12:48.670617,Clear,TI37557
SE37558,2025-11-21 09:12:48.670617,Clear,TI37558
SE37559,2025-11-21 10:12:48.670617,Clear,TI37559
SE37560,2025-11-21 09:12:48.670617,Clear,TI37560
SE37561,2025-11-21 08:12:48.670617,Clear,TI37561
SE37562,2025-11-21 08:12:48.670617,Flagged,TI37562
SE37563,2025-11-21 09:12:48.670617,Clear,TI37563
SE37564,2025-11-21 08:12:48.670617,Clear,TI37564
SE37565,2025-11-21 10:12:48.670617,Clear,TI37565
SE37566,2025-11-21 09:12:48.670617,Clear,TI37566
SE37567,2025-11-21 08:12:48.670617,Clear,TI37567
SE37568,2025-11-21 09:12:48.670617,Clear,TI37568
SE37569,2025-11-21 09:12:48.670617,Clear,TI37569
SE37570,2025-11-21 09:12:48.670617,Clear,TI37570
SE37571,2025-11-21 09:12:48.670617,Clear,TI37571
SE37572,2025-11-21 09:12:48.670617,Clear,TI37572
SE37573,2025-11-21 08:12:48.670617,Clear,TI37573
SE37574,2025-11-21 08:12:48.670617,Clear,TI37574
SE37575,2025-11-21 08:12:48.670617,Clear,TI37575
SE37576,2025-11-21 09:12:48.670617,Clear,TI37576
SE37577,2025-11-21 09:12:48.670617,Confiscated,TI37577
SE37578,2025-11-21 08:12:48.670617,Clear,TI37578
SE37579,2025-11-21 10:12:48.670617,Clear,TI37579
SE37580,2025-11-21 09:12:48.670617,Clear,TI37580
SE37581,2025-11-21 09:12:48.670617,Clear,TI37581
SE37582,2025-11-21 08:12:48.670617,Clear,TI37582
SE37583,2025-11-21 10:12:48.670617,Clear,TI37583
SE37584,2025-11-21 09:12:48.670617,Clear,TI37584
SE37585,2025-11-21 08:12:48.670617,Clear,TI37585
SE37586,2025-11-21 09:12:48.670617,Clear,TI37586
SE37587,2025-11-21 09:12:48.670617,Clear,TI37587
SE37588,2025-11-21 09:12:48.670617,Clear,TI37588
SE37589,2025-11-21 08:12:48.670617,Clear,TI37589
SE37590,2025-11-21 09:12:48.670617,Clear,TI37590
SE37591,2025-11-21 08:12:48.670617,Clear,TI37591
SE37592,2025-11-21 08:12:48.670617,Clear,TI37592
SE37593,2025-11-21 10:12:48.670617,Clear,TI37593
SE37594,2025-11-21 08:12:48.670617,Confiscated,TI37594
SE37595,2025-11-21 10:12:48.670617,Clear,TI37595
SE37596,2025-11-21 09:12:48.670617,Clear,TI37596
SE37597,2025-11-21 10:12:48.670617,Clear,TI37597
SE37598,2025-11-21 09:12:48.670617,Confiscated,TI37598
SE37599,2025-11-21 09:12:48.670617,Flagged,TI37599
SE37600,2025-11-21 10:12:48.670617,Clear,TI37600
SE37601,2025-11-21 10:12:48.670617,Clear,TI37601
SE37602,2025-11-21 09:43:48.670617,Clear,TI37602
SE37603,2025-11-21 10:43:48.670617,Clear,TI37603
SE37604,2025-11-21 08:43:48.670617,Clear,TI37604
SE37605,2025-11-21 09:43:48.670617,Clear,TI37605
SE37606,2025-11-21 09:43:48.670617,Clear,TI37606
SE37607,2025-11-21 08:43:48.670617,Clear,TI37607
SE37608,2025-11-21 09:43:48.670617,Clear,TI37608
SE37609,2025-11-21 09:43:48.670617,Clear,TI37609
SE37610,2025-11-21 08:43:48.670617,Clear,TI37610
SE37611,2025-11-21 10:43:48.670617,Clear,TI37611
SE37612,2025-11-21 08:43:48.670617,Clear,TI37612
SE37613,2025-11-21 08:43:48.670617,Flagged,TI37613
SE37614,2025-11-21 09:43:48.670617,Clear,TI37614
SE37615,2025-11-21 10:43:48.670617,Clear,TI37615
SE37616,2025-11-21 10:43:48.670617,Clear,TI37616
SE37617,2025-11-21 09:43:48.670617,Clear,TI37617
SE37618,2025-11-21 10:43:48.670617,Clear,TI37618
SE37619,2025-11-21 10:43:48.670617,Confiscated,TI37619
SE37620,2025-11-21 09:43:48.670617,Clear,TI37620
SE37621,2025-11-21 10:43:48.670617,Clear,TI37621
SE37622,2025-11-21 09:43:48.670617,Clear,TI37622
SE37623,2025-11-21 10:43:48.670617,Clear,TI37623
SE37624,2025-11-21 09:43:48.670617,Clear,TI37624
SE37625,2025-11-21 10:43:48.670617,Clear,TI37625
SE37626,2025-11-21 09:43:48.670617,Clear,TI37626
SE37627,2025-11-21 09:43:48.670617,Clear,TI37627
SE37628,2025-11-21 10:43:48.670617,Clear,TI37628
SE37629,2025-11-21 09:43:48.670617,Clear,TI37629
SE37630,2025-11-21 10:43:48.670617,Clear,TI37630
SE37631,2025-11-21 10:43:48.670617,Clear,TI37631
SE37632,2025-11-21 09:43:48.670617,Clear,TI37632
SE37633,2025-11-21 10:43:48.670617,Clear,TI37633
SE37634,2025-11-21 08:43:48.670617,Clear,TI37634
SE37635,2025-11-21 10:43:48.670617,Clear,TI37635
SE37636,2025-11-21 08:43:48.670617,Clear,TI37636
SE37637,2025-11-21 09:43:48.670617,Clear,TI37637
SE37638,2025-11-21 10:43:48.670617,Clear,TI37638
SE37639,2025-11-21 08:43:48.670617,Clear,TI37639
SE37640,2025-11-21 10:43:48.670617,Clear,TI37640
SE37641,2025-11-21 08:43:48.670617,Clear,TI37641
SE37642,2025-11-21 09:43:48.670617,Clear,TI37642
SE37643,2025-11-21 09:43:48.670617,Flagged,TI37643
SE37644,2025-11-21 10:43:48.670617,Clear,TI37644
SE37645,2025-11-21 10:43:48.670617,Clear,TI37645
SE37646,2025-11-21 08:43:48.670617,Clear,TI37646
SE37647,2025-11-21 09:43:48.670617,Clear,TI37647
SE37648,2025-11-21 10:43:48.670617,Clear,TI37648
SE37649,2025-11-21 08:43:48.670617,Clear,TI37649
SE37650,2025-11-21 08:43:48.670617,Clear,TI37650
SE37651,2025-11-21 08:43:48.670617,Clear,TI37651
SE37652,2025-11-21 09:43:48.670617,Clear,TI37652
SE37653,2025-11-21 10:43:48.670617,Clear,TI37653
SE37654,2025-11-21 08:43:48.670617,Confiscated,TI37654
SE37655,2025-11-21 08:43:48.670617,Clear,TI37655
SE37656,2025-11-21 09:43:48.670617,Clear,TI37656
SE37657,2025-11-21 09:43:48.670617,Clear,TI37657
SE37658,2025-11-21 08:43:48.670617,Clear,TI37658
SE37659,2025-11-21 10:43:48.670617,Clear,TI37659
SE37660,2025-11-21 08:43:48.670617,Clear,TI37660
SE37661,2025-11-21 10:43:48.670617,Clear,TI37661
SE37662,2025-11-21 08:43:48.670617,Clear,TI37662
SE37663,2025-11-21 10:43:48.670617,Clear,TI37663
SE37664,2025-11-21 09:43:48.670617,Clear,TI37664
SE37665,2025-11-21 09:43:48.670617,Clear,TI37665
SE37666,2025-11-21 09:43:48.670617,Clear,TI37666
SE37667,2025-11-21 08:43:48.670617,Clear,TI37667
SE37668,2025-11-21 08:43:48.670617,Flagged,TI37668
SE37669,2025-11-21 10:43:48.670617,Clear,TI37669
SE37670,2025-11-21 08:43:48.670617,Clear,TI37670
SE37671,2025-11-21 08:43:48.670617,Clear,TI37671
SE37672,2025-11-21 09:43:48.670617,Clear,TI37672
SE37673,2025-11-21 10:43:48.670617,Clear,TI37673
SE37674,2025-11-21 08:43:48.670617,Clear,TI37674
SE37675,2025-11-21 09:43:48.670617,Clear,TI37675
SE37676,2025-11-21 08:43:48.670617,Clear,TI37676
SE37677,2025-11-21 10:43:48.670617,Flagged,TI37677
SE37678,2025-11-21 08:43:48.670617,Clear,TI37678
SE37679,2025-11-21 08:43:48.670617,Flagged,TI37679
SE37680,2025-11-21 10:43:48.670617,Clear,TI37680
SE37681,2025-11-21 09:43:48.670617,Clear,TI37681
SE37682,2025-11-21 09:43:48.670617,Clear,TI37682
SE37683,2025-11-21 08:43:48.670617,Clear,TI37683
SE37684,2025-11-21 09:43:48.670617,Flagged,TI37684
SE37685,2025-11-21 10:43:48.670617,Clear,TI37685
SE37686,2025-11-21 08:43:48.670617,Clear,TI37686
SE37687,2025-11-21 09:43:48.670617,Clear,TI37687
SE37688,2025-11-21 09:43:48.670617,Clear,TI37688
SE37689,2025-11-21 09:43:48.670617,Clear,TI37689
SE37690,2025-11-21 10:43:48.670617,Clear,TI37690
SE37691,2025-11-21 10:43:48.670617,Clear,TI37691
SE37692,2025-11-21 09:43:48.670617,Clear,TI37692
SE37693,2025-11-21 08:43:48.670617,Clear,TI37693
SE37694,2025-11-21 09:43:48.670617,Clear,TI37694
SE37695,2025-11-21 10:43:48.670617,Clear,TI37695
SE37696,2025-11-21 09:43:48.670617,Clear,TI37696
SE37697,2025-11-21 08:43:48.670617,Clear,TI37697
SE37698,2025-11-21 08:43:48.670617,Clear,TI37698
SE37699,2025-11-21 09:43:48.670617,Clear,TI37699
SE37700,2025-11-21 08:43:48.670617,Clear,TI37700
SE37701,2025-11-21 08:43:48.670617,Clear,TI37701
SE37702,2025-11-21 08:43:48.670617,Clear,TI37702
SE37703,2025-11-21 09:43:48.670617,Clear,TI37703
SE37704,2025-11-21 09:43:48.670617,Clear,TI37704
SE37705,2025-11-21 08:43:48.670617,Clear,TI37705
SE37706,2025-11-21 09:43:48.670617,Flagged,TI37706
SE37707,2025-11-21 09:43:48.670617,Clear,TI37707
SE37708,2025-11-21 08:43:48.670617,Clear,TI37708
SE37709,2025-11-21 08:43:48.670617,Clear,TI37709
SE37710,2025-11-21 08:43:48.670617,Clear,TI37710
SE37711,2025-11-21 08:43:48.670617,Clear,TI37711
SE37712,2025-11-21 09:43:48.670617,Clear,TI37712
SE37713,2025-11-21 08:43:48.670617,Clear,TI37713
SE37714,2025-11-21 08:43:48.670617,Clear,TI37714
SE37715,2025-11-21 10:43:48.670617,Clear,TI37715
SE37716,2025-11-21 08:43:48.670617,Clear,TI37716
SE37717,2025-11-21 08:43:48.670617,Clear,TI37717
SE37718,2025-11-21 09:43:48.670617,Clear,TI37718
SE37719,2025-11-21 08:43:48.670617,Clear,TI37719
SE37720,2025-11-21 09:43:48.670617,Clear,TI37720
SE37721,2025-11-21 09:43:48.670617,Clear,TI37721
SE37722,2025-11-21 08:43:48.670617,Clear,TI37722
SE37723,2025-11-21 08:43:48.670617,Clear,TI37723
SE37724,2025-11-21 09:43:48.670617,Clear,TI37724
SE37725,2025-11-21 09:43:48.670617,Clear,TI37725
SE37726,2025-11-21 08:43:48.670617,Clear,TI37726
SE37727,2025-11-21 09:43:48.670617,Flagged,TI37727
SE37728,2025-11-21 08:43:48.670617,Clear,TI37728
SE37729,2025-11-21 08:43:48.670617,Clear,TI37729
SE37730,2025-11-21 09:43:48.670617,Clear,TI37730
SE37731,2025-11-21 08:43:48.670617,Clear,TI37731
SE37732,2025-11-21 08:43:48.670617,Clear,TI37732
SE37733,2025-11-21 09:43:48.670617,Clear,TI37733
SE37734,2025-11-21 10:43:48.670617,Flagged,TI37734
SE37735,2025-11-21 08:43:48.670617,Clear,TI37735
SE37736,2025-11-21 09:43:48.670617,Clear,TI37736
SE37737,2025-11-21 08:43:48.670617,Clear,TI37737
SE37738,2025-11-21 09:43:48.670617,Flagged,TI37738
SE37739,2025-11-21 08:43:48.670617,Clear,TI37739
SE37740,2025-11-21 09:43:48.670617,Clear,TI37740
SE37741,2025-11-21 08:43:48.670617,Clear,TI37741
SE37742,2025-11-21 10:43:48.670617,Clear,TI37742
SE37743,2025-11-21 10:43:48.670617,Clear,TI37743
SE37744,2025-11-21 09:43:48.670617,Clear,TI37744
SE37745,2025-11-21 08:43:48.670617,Clear,TI37745
SE37746,2025-11-21 09:43:48.670617,Clear,TI37746
SE37747,2025-11-21 08:43:48.670617,Clear,TI37747
SE37748,2025-11-21 09:43:48.670617,Confiscated,TI37748
SE37749,2025-11-21 10:43:48.670617,Clear,TI37749
SE37750,2025-11-21 10:43:48.670617,Clear,TI37750
SE37751,2025-11-21 09:43:48.670617,Clear,TI37751
SE37752,2025-11-21 09:43:48.670617,Clear,TI37752
SE37753,2025-11-21 08:43:48.670617,Clear,TI37753
SE37754,2025-11-21 09:43:48.670617,Clear,TI37754
SE37755,2025-11-21 09:43:48.670617,Clear,TI37755
SE37756,2025-11-21 09:43:48.670617,Clear,TI37756
SE37757,2025-11-21 08:43:48.670617,Clear,TI37757
SE37758,2025-11-21 08:43:48.670617,Clear,TI37758
SE37759,2025-11-21 09:43:48.670617,Flagged,TI37759
SE37760,2025-11-21 08:43:48.670617,Clear,TI37760
SE37761,2025-11-21 08:43:48.670617,Clear,TI37761
SE37762,2025-11-21 08:43:48.670617,Clear,TI37762
SE37763,2025-11-21 10:43:48.670617,Clear,TI37763
SE37764,2025-11-21 10:43:48.670617,Clear,TI37764
SE37765,2025-11-21 10:43:48.670617,Clear,TI37765
SE37766,2025-11-21 08:43:48.670617,Clear,TI37766
SE37767,2025-11-21 09:43:48.670617,Clear,TI37767
SE37768,2025-11-21 09:43:48.670617,Clear,TI37768
SE37769,2025-11-21 10:43:48.670617,Clear,TI37769
SE37770,2025-11-21 08:43:48.670617,Clear,TI37770
SE37771,2025-11-21 09:43:48.670617,Clear,TI37771
SE37772,2025-11-21 10:43:48.670617,Flagged,TI37772
SE37773,2025-11-21 10:43:48.670617,Clear,TI37773
SE37774,2025-11-21 08:43:48.670617,Clear,TI37774
SE37775,2025-11-21 09:43:48.670617,Flagged,TI37775
SE37776,2025-11-21 10:43:48.670617,Clear,TI37776
SE37777,2025-11-21 09:43:48.670617,Clear,TI37777
SE37778,2025-11-21 08:43:48.670617,Clear,TI37778
SE37779,2025-11-21 09:43:48.670617,Clear,TI37779
SE37780,2025-11-21 09:43:48.670617,Clear,TI37780
SE37781,2025-11-21 09:43:48.670617,Clear,TI37781
SE37782,2025-11-21 09:43:48.670617,Clear,TI37782
SE37783,2025-11-21 10:43:48.670617,Clear,TI37783
SE37784,2025-11-21 08:43:48.670617,Clear,TI37784
SE37785,2025-11-21 09:43:48.670617,Clear,TI37785
SE37786,2025-11-21 08:43:48.670617,Clear,TI37786
SE37787,2025-11-21 10:43:48.670617,Clear,TI37787
SE37788,2025-11-21 10:43:48.670617,Clear,TI37788
SE37789,2025-11-21 09:43:48.670617,Clear,TI37789
SE37790,2025-11-21 09:43:48.670617,Clear,TI37790
SE37791,2025-11-21 08:43:48.670617,Clear,TI37791
SE37792,2025-11-21 10:43:48.670617,Clear,TI37792
SE37793,2025-11-21 10:43:48.670617,Flagged,TI37793
SE37794,2025-11-21 08:43:48.670617,Clear,TI37794
SE37795,2025-11-21 09:43:48.670617,Clear,TI37795
SE37796,2025-11-21 10:43:48.670617,Clear,TI37796
SE37797,2025-11-21 09:43:48.670617,Clear,TI37797
SE37798,2025-11-21 09:43:48.670617,Clear,TI37798
SE37799,2025-11-21 10:43:48.670617,Clear,TI37799
SE37800,2025-11-21 10:43:48.670617,Clear,TI37800
SE37801,2025-11-21 10:43:48.670617,Clear,TI37801
SE37802,2025-11-21 10:43:48.670617,Clear,TI37802
SE37803,2025-11-21 08:43:48.670617,Clear,TI37803
SE37804,2025-11-21 08:43:48.670617,Clear,TI37804
SE37805,2025-11-21 09:43:48.670617,Clear,TI37805
SE37806,2025-11-21 08:43:48.670617,Clear,TI37806
SE37807,2025-11-21 10:43:48.670617,Clear,TI37807
SE37808,2025-11-21 08:43:48.670617,Clear,TI37808
SE37809,2025-11-21 08:43:48.670617,Clear,TI37809
SE37810,2025-11-21 10:43:48.670617,Clear,TI37810
SE37811,2025-11-21 08:43:48.670617,Clear,TI37811
SE37812,2025-11-21 08:43:48.670617,Clear,TI37812
SE37813,2025-11-21 09:43:48.670617,Clear,TI37813
SE37814,2025-11-21 10:43:48.670617,Clear,TI37814
SE37815,2025-11-21 10:43:48.670617,Clear,TI37815
SE37816,2025-11-21 09:43:48.670617,Clear,TI37816
SE37817,2025-11-21 08:43:48.670617,Clear,TI37817
SE37818,2025-11-21 10:43:48.670617,Clear,TI37818
SE37819,2025-11-21 08:43:48.670617,Clear,TI37819
SE37820,2025-11-21 10:43:48.670617,Flagged,TI37820
SE37821,2025-11-21 10:43:48.670617,Flagged,TI37821
SE37822,2025-11-21 09:43:48.670617,Clear,TI37822
SE37823,2025-11-21 10:43:48.670617,Clear,TI37823
SE37824,2025-11-21 09:43:48.670617,Clear,TI37824
SE37825,2025-11-21 08:43:48.670617,Flagged,TI37825
SE37826,2025-11-21 09:43:48.670617,Clear,TI37826
SE37827,2025-11-21 10:43:48.670617,Clear,TI37827
SE37828,2025-11-21 10:43:48.670617,Flagged,TI37828
SE37829,2025-11-21 10:43:48.670617,Clear,TI37829
SE37830,2025-11-21 08:43:48.670617,Clear,TI37830
SE37831,2025-11-21 08:43:48.670617,Clear,TI37831
SE37832,2025-11-21 08:43:48.670617,Clear,TI37832
SE37833,2025-11-21 08:43:48.670617,Clear,TI37833
SE37834,2025-11-21 08:43:48.670617,Clear,TI37834
SE37835,2025-11-21 08:43:48.670617,Clear,TI37835
SE37836,2025-11-21 08:43:48.670617,Clear,TI37836
SE37837,2025-11-21 10:43:48.670617,Clear,TI37837
SE37838,2025-11-21 08:43:48.670617,Clear,TI37838
SE37839,2025-11-21 10:43:48.670617,Clear,TI37839
SE37840,2025-11-21 09:43:48.670617,Clear,TI37840
SE37841,2025-11-21 09:43:48.670617,Clear,TI37841
SE37842,2025-11-21 09:43:48.670617,Flagged,TI37842
SE37843,2025-11-21 08:43:48.670617,Clear,TI37843
SE37844,2025-11-21 09:43:48.670617,Clear,TI37844
SE37845,2025-11-21 10:43:48.670617,Clear,TI37845
SE37846,2025-11-21 08:43:48.670617,Clear,TI37846
SE37847,2025-11-21 10:43:48.670617,Clear,TI37847
SE37848,2025-11-21 10:43:48.670617,Clear,TI37848
SE37849,2025-11-21 09:43:48.670617,Clear,TI37849
SE37850,2025-11-21 09:43:48.670617,Clear,TI37850
SE37851,2025-11-21 10:43:48.670617,Clear,TI37851
SE37852,2025-11-21 10:43:48.670617,Clear,TI37852
SE37853,2025-11-21 09:43:48.670617,Clear,TI37853
SE37854,2025-11-21 09:43:48.670617,Clear,TI37854
SE37855,2025-11-21 09:43:48.670617,Clear,TI37855
SE37856,2025-11-21 10:43:48.670617,Clear,TI37856
SE37857,2025-11-21 08:43:48.670617,Clear,TI37857
SE37858,2025-11-21 09:43:48.670617,Clear,TI37858
SE37859,2025-11-21 08:43:48.670617,Clear,TI37859
SE37860,2025-11-21 09:43:48.670617,Clear,TI37860
SE37861,2025-11-21 08:43:48.670617,Flagged,TI37861
SE37862,2025-11-21 10:43:48.670617,Clear,TI37862
SE37863,2025-11-21 09:43:48.670617,Clear,TI37863
SE37864,2025-11-21 08:43:48.670617,Clear,TI37864
SE37865,2025-11-21 09:43:48.670617,Clear,TI37865
SE37866,2025-11-21 10:43:48.670617,Clear,TI37866
SE37867,2025-11-21 10:43:48.670617,Clear,TI37867
SE37868,2025-11-21 08:43:48.670617,Clear,TI37868
SE37869,2025-11-21 09:43:48.670617,Flagged,TI37869
SE37870,2025-11-21 09:43:48.670617,Clear,TI37870
SE37871,2025-11-21 08:43:48.670617,Clear,TI37871
SE37872,2025-11-21 09:43:48.670617,Clear,TI37872
SE37873,2025-11-21 10:43:48.670617,Flagged,TI37873
SE37874,2025-11-21 10:43:48.670617,Flagged,TI37874
SE37875,2025-11-21 09:43:48.670617,Clear,TI37875
SE37876,2025-11-21 08:43:48.670617,Clear,TI37876
SE37877,2025-11-21 09:43:48.670617,Clear,TI37877
SE37878,2025-11-21 08:43:48.670617,Clear,TI37878
SE37879,2025-11-21 10:43:48.670617,Clear,TI37879
SE37880,2025-11-21 08:43:48.670617,Clear,TI37880
SE37881,2025-11-21 08:43:48.670617,Clear,TI37881
SE37882,2025-11-21 08:43:48.670617,Clear,TI37882
SE37883,2025-11-21 10:43:48.670617,Clear,TI37883
SE37884,2025-11-21 10:43:48.670617,Clear,TI37884
SE37885,2025-11-21 08:43:48.670617,Clear,TI37885
SE37886,2025-11-21 09:43:48.670617,Clear,TI37886
SE37887,2025-11-21 10:43:48.670617,Clear,TI37887
SE37888,2025-11-21 09:43:48.670617,Clear,TI37888
SE37889,2025-11-21 08:43:48.670617,Clear,TI37889
SE37890,2025-11-21 08:43:48.670617,Flagged,TI37890
SE37891,2025-11-21 08:43:48.670617,Clear,TI37891
SE37892,2025-11-21 10:43:48.670617,Clear,TI37892
SE37893,2025-11-21 08:43:48.670617,Clear,TI37893
SE37894,2025-11-21 10:43:48.670617,Clear,TI37894
SE37895,2025-11-21 10:43:48.670617,Clear,TI37895
SE37896,2025-11-21 08:43:48.670617,Clear,TI37896
SE37897,2025-11-21 08:43:48.670617,Clear,TI37897
SE37898,2025-11-21 09:43:48.670617,Clear,TI37898
SE37899,2025-11-21 09:43:48.670617,Clear,TI37899
SE37900,2025-11-21 08:43:48.670617,Clear,TI37900
SE37901,2025-11-21 08:43:48.670617,Clear,TI37901
SE37902,2025-11-21 10:43:48.670617,Flagged,TI37902
SE37903,2025-11-21 10:43:48.670617,Clear,TI37903
SE37904,2025-11-21 09:43:48.670617,Clear,TI37904
SE37905,2025-11-21 10:43:48.670617,Clear,TI37905
SE37906,2025-11-21 10:43:48.670617,Clear,TI37906
SE37907,2025-11-21 10:43:48.670617,Clear,TI37907
SE37908,2025-11-21 08:43:48.670617,Clear,TI37908
SE37909,2025-11-21 08:43:48.670617,Flagged,TI37909
SE37910,2025-11-21 10:43:48.670617,Clear,TI37910
SE37911,2025-11-21 08:43:48.670617,Clear,TI37911
SE37912,2025-11-21 10:05:48.670617,Clear,TI37912
SE37913,2025-11-21 11:05:48.670617,Clear,TI37913
SE37914,2025-11-21 11:05:48.670617,Clear,TI37914
SE37915,2025-11-21 11:05:48.670617,Clear,TI37915
SE37916,2025-11-21 10:05:48.670617,Clear,TI37916
SE37917,2025-11-21 11:05:48.670617,Clear,TI37917
SE37918,2025-11-21 10:05:48.670617,Clear,TI37918
SE37919,2025-11-21 09:05:48.670617,Clear,TI37919
SE37920,2025-11-21 10:05:48.670617,Clear,TI37920
SE37921,2025-11-21 09:05:48.670617,Clear,TI37921
SE37922,2025-11-21 11:05:48.670617,Clear,TI37922
SE37923,2025-11-21 11:05:48.670617,Clear,TI37923
SE37924,2025-11-21 10:05:48.670617,Clear,TI37924
SE37925,2025-11-21 11:05:48.670617,Clear,TI37925
SE37926,2025-11-21 09:05:48.670617,Clear,TI37926
SE37927,2025-11-21 10:05:48.670617,Clear,TI37927
SE37928,2025-11-21 11:05:48.670617,Clear,TI37928
SE37929,2025-11-21 11:05:48.670617,Clear,TI37929
SE37930,2025-11-21 10:05:48.670617,Clear,TI37930
SE37931,2025-11-21 10:05:48.670617,Confiscated,TI37931
SE37932,2025-11-21 10:05:48.670617,Flagged,TI37932
SE37933,2025-11-21 10:05:48.670617,Clear,TI37933
SE37934,2025-11-21 11:05:48.670617,Clear,TI37934
SE37935,2025-11-21 10:05:48.670617,Clear,TI37935
SE37936,2025-11-21 09:05:48.670617,Clear,TI37936
SE37937,2025-11-21 11:05:48.670617,Clear,TI37937
SE37938,2025-11-21 11:05:48.670617,Flagged,TI37938
SE37939,2025-11-21 11:05:48.670617,Flagged,TI37939
